# water and pfoah on sio2 slab

1996 atoms
8    atom types

Masses

1 1.0078       ! H of water
2 15.9994      ! O of water
3 12.011       ! C of pfoa
4 18.998403    ! F of pfoa
5 15.9994      ! O of pfoa
6 1.0078       ! H of pfoa
7 22.989769    ! Na of ion
8 35.453       ! Cl of ion

Atoms

1588      1          0.2528    10.8330    -0.0000    27.3300  
1589      1          0.2528    9.2110    -0.0010     27.1440  
1590      2         -0.4105    10.0110   -0.5700     27.3290  
1591      1          0.2528    0.0080     8.7880     19.6100  
1592      1          0.2528   -0.0020     10.3710    19.2080  
1593      2         -0.4105    0.4660     9.4980     19.0740  
1594      1          0.2528    15.2150    0.8500     43.9200  
1595      1          0.2528    15.0930    1.9150     42.6880  
1596      2         -0.4105    15.6070    1.1360     43.0450  
1597      1          0.2528    12.3390    12.7690    40.3400  
1598      1          0.2528    13.4360    11.9810    41.2570  
1599      2         -0.4105    13.2990    12.5010    40.4140  
1600      1          0.2528    15.4230    12.0640    27.1660  
1601      1          0.2528    16.5770    11.1660    26.4370  
1602      2         -0.4105    15.7730    11.1360    27.0300  
1603      1          0.2528    15.2550    3.2820     38.4170  
1604      1          0.2528    14.1820    4.4660     38.0830  
1605      2         -0.4105    14.2940    3.4840     38.2280  
1606      1          0.2528    0.5820     16.6280    16.3690  
1607      1          0.2528    1.7700     16.2840    17.4360  
1608      2         -0.4105    1.5600     16.4450    16.4720  
1609      1          0.2528    18.2340    19.1610    25.5590  
1610      1          0.2528    18.6800    20.5300    26.3290  
1611      2         -0.4105    17.9090    20.0260    25.9420  
1612      1          0.2528    3.0170     6.9940     18.6420  
1613      1          0.2528    2.8050     5.3850     18.4590  
1614      2         -0.4105    3.4780     6.1070     18.6170  
1615      1          0.2528    13.2730    18.6580    42.8170  
1616      1          0.2528    13.1640    20.2870    42.8090  
1617      2         -0.4105    12.6430    19.4350    42.8400  
1618      1          0.2528    18.6230    10.5490    38.4200  
1619      1          0.2528    19.0760    9.0020     38.1580  
1620      2         -0.4105    18.3590    9.6800     38.0010  
1621      1          0.2528    12.7330    9.6510     30.1470  
1622      1          0.2528    12.8550    8.0470     29.8700  
1623      2         -0.4105    13.2160    8.9460     29.6270  
1624      1          0.2528   -0.0010     7.9190     44.9110  
1625      1          0.2528    0.0020     6.2930     44.7610  
1626      2         -0.4105   -0.3790     7.0650     45.2690  
1627      1          0.2528    17.0050    6.6350     20.2910  
1628      1          0.2528    16.9510    8.1330     19.6440  
1629      2         -0.4105    17.4970    7.4990     20.1900  
1630      1          0.2528    0.2600     0.9150     40.1660  
1631      1          0.2528    0.8270     2.4350     40.3520  
1632      2         -0.4105    0.6760     1.6950     39.6980  
1633      1          0.2528    16.1520    5.2740     32.2190  
1634      1          0.2528    16.1540    3.6740     32.5410  
1635      2         -0.4105    16.7180    4.4970     32.4960  
1636      1          0.2528    12.8860    21.6230    19.9870  
1637      1          0.2528    11.3770    21.5350    20.6070  
1638      2         -0.4105    12.2410    22.0380    20.6290  
1639      1          0.2528    12.3380    16.8210    37.5500  
1640      1          0.2528    13.5620    15.7420    37.5820  
1641      2         -0.4105    13.3310    16.7120    37.5160  
1642      1          0.2528    10.8740    19.2320    33.6450  
1643      1          0.2528    10.6070    17.6890    34.1090  
1644      2         -0.4105    10.1750    18.5690    33.9140  
1645      1          0.2528    12.5980    20.5580    34.7050  
1646      1          0.2528    11.9020    21.6260    33.6840  
1647      2         -0.4105    12.6510    20.9730    33.7960  
1648      1          0.2528    4.6120     10.8040    17.7140  
1649      1          0.2528    3.4830     11.1900    18.8300  
1650      2         -0.4105    4.1410     11.5580    18.1740  
1651      1          0.2528    16.2470    14.2170    14.4410  
1652      1          0.2528    17.8120    14.6780    14.5220  
1653      2         -0.4105    16.8770    14.9130    14.7860  
1654      1          0.2528    10.2860    9.6550     15.7820  
1655      1          0.2528    11.4920    9.8840     14.7050  
1656      2         -0.4105    11.1470    10.1330    15.6090  
1657      1          0.2528    3.7900     3.1290     19.0280  
1658      1          0.2528    3.4510     1.5650     19.3550  
1659      2         -0.4105    3.1110     2.5030     19.4130  
1660      1          0.2528    10.9210    14.4780    27.6920  
1661      1          0.2528    10.1370    13.3860    28.6180  
1662      2         -0.4105    10.8220    13.5050    27.9000  
1663      1          0.2528    19.2360    15.2150    26.0870  
1664      1          0.2528    18.5100    16.3370    27.0260  
1665      2         -0.4105    18.9900    15.4600    27.0250  
1666      1          0.2528    5.4910     13.2360    25.3080  
1667      1          0.2528    6.6570     12.6610    26.2980  
1668      2         -0.4105    5.7350     12.5040    25.9450  
1669      1          0.2528    4.2980     6.5690     48.8680  
1670      1          0.2528    3.4790     7.4140     50.0000  
1671      2         -0.4105    4.3460     6.9670     49.7850  
1672      1          0.2528    2.9970     6.7860     41.4300  
1673      1          0.2528    4.3120     7.7220     41.6770  
1674      2         -0.4105    3.9960     6.7970     41.4700  
1675      1          0.2528    13.1920    14.9850    27.0020  
1676      1          0.2528    13.9730    14.1470    25.8390  
1677      2         -0.4105    14.0810    14.6380    26.7030  
1678      1          0.2528    -0.0000    13.9630    41.2380  
1679      1          0.2528    -0.0000    13.5650    42.8210  
1680      2         -0.4105    0.5130     14.0200    42.0950  
1681      1          0.2528    0.0000     4.6680     48.1070  
1682      1          0.2528    -0.0000    4.1930     46.5450  
1683      2         -0.4105   -0.4930     4.7160     47.2380  
1684      1          0.2528    2.5710     9.9930     12.4680  
1685      1          0.2528    3.0110     10.9220    13.7370  
1686      2         -0.4105    2.3710     10.8320    12.9750  
1687      1          0.2528   -0.0040     11.7540    15.7690  
1688      1          0.2528   -0.0040     11.9660    17.3880  
1689      2         -0.4105    0.5720     11.8350    16.5820  
1690      1          0.2528    3.0460     9.3140     20.2950  
1691      1          0.2528    2.3610     9.5590     21.7570  
1692      2         -0.4105    2.1820     9.4550     20.7800  
1693      1          0.2528    0.3000     11.0890    47.3980  
1694      1          0.2528    0.0170     10.3660    45.9620  
1695      2         -0.4105   -0.3730     10.9520    46.6710  
1696      1          0.2528    9.2620     3.8930     42.9830  
1697      1          0.2528    8.9800     2.8040     44.1670  
1698      2         -0.4105    8.6110     3.5970     43.6820  
1699      1          0.2528    17.3300    11.3450    40.3050  
1700      1          0.2528    16.9720    12.8480    39.7770  
1701      2         -0.4105    16.8270    11.8720    39.6200  
1702      1          0.2528    1.5960     14.0270    16.5480  
1703      1          0.2528    0.0160     14.3220    16.8360  
1704      2         -0.4105    0.7080     14.2070    16.1240  
1705      1          0.2528    19.0090    12.5600    14.2690  
1706      1          0.2528    17.7460    12.6090    13.2360  
1707      2         -0.4105    18.0520    12.3010    14.1360  
1708      1          0.2528    9.0990     1.9330     38.8380  
1709      1          0.2528    10.5210    2.4540     39.4480  
1710      2         -0.4105    9.9090     2.4920     38.6590  
1711      1          0.2528    6.0510     12.3260    23.1370  
1712      1          0.2528    6.4160     11.0720    24.1170  
1713      2         -0.4105    6.7960     11.8060    23.5560  
1714      1          0.2528    18.6580    10.3620    9.9890   
1715      1          0.2528    17.3750    11.3700    10.0410  
1716      2         -0.4105    18.3300    11.2790    9.7620   
1717      7          1.0000    4.2780     17.7900    21.2920  
1718      7          1.0000    7.1540     5.1050     48.8300  
1719      7          1.0000    2.1000     14.8140    33.5510  
1720      7          1.0000    11.3550    3.4810     44.1260  
1721      7          1.0000    7.7230     9.4500     48.2950  
1722      7          1.0000    0.2420     2.1390     27.5620  
1723      7          1.0000    8.9540     10.6480    50.0000  
1724      7          1.0000    13.0420    12.6150    27.5310  
1725      7          1.0000    2.5330     8.9590     24.7750  
1726      7          1.0000    15.7380    16.0980    20.5640  
1727      8          1.0000    16.6440    11.4960    47.7690  
1728      8          1.0000   -0.0020     17.4900    18.5970  
1729      8          1.0000    8.9580     16.6860    30.0670  
1730      8          1.0000    -0.0000    7.1450     33.2760  
1731      8          1.0000    4.4530     20.0120    34.3450  
1732      8          1.0000    1.4120     12.3680    19.3260  
1733      8          1.0000    3.5400     11.9520    15.8630  
1734      8          1.0000    12.6070    7.7940     27.0290  
1735      8          1.0000    15.1340    6.8840     9.9980   
1736      8          1.0000    0.4890     7.9230     41.1760  
1737      3          0.4603    4.1690     21.9160    43.9290  
1738      3          0.4603    3.9400     22.7390    42.6860  
1739      5         -0.4763    3.4230     22.1380    45.0330  
1740      4         -0.1920    2.9490     23.6710    42.9450  
1741      3          0.4603    3.5200     21.8460    41.4920  
1742      4         -0.1920    5.1130     23.4140    42.3900  
1743      3          0.4603    3.2610     22.6660    40.1980  
1744      4         -0.1920    2.3660     21.1620    41.8430  
1745      4         -0.1920    4.5240     20.9220    41.2510  
1746      4         -0.1920    2.2560     23.5890    40.4440  
1747      3          0.4603    2.8380     21.7680    38.9990  
1748      4         -0.1920    4.4170     23.3520    39.8630  
1749      3          0.4603    2.5770     22.5880    37.7030  
1750      4         -0.1920    1.6830     21.0810    39.3370  
1751      4         -0.1920    3.8430     20.8460    38.7520  
1752      4         -0.1920    1.5720     23.5090    37.9460  
1753      3          0.4603    2.1560     21.6890    36.5090  
1754      4         -0.1920    3.7320     23.2740    37.3620  
1755      3          0.4603    1.8960     22.4930    35.2230  
1756      4         -0.1920    0.9960     21.0010    36.8280  
1757      4         -0.1920    3.1550     20.7660    36.2430  
1758      4         -0.1920    0.8730     23.4040    35.4140  
1759      4         -0.1920    1.5270     21.6270    34.2080  
1760      4         -0.1920    3.0380     23.1690    34.8290  
1761      6          0.2952    3.5560     21.6240    45.8430  
1762      5         -0.4763    5.0370     21.0550    43.9450  
1763      3          0.4603    2.4500    -0.8710     38.0470  
1764      3          0.4603    3.3360    -1.4530     39.1190  
1765      5         -0.4763    1.2300    -0.3870     38.3680  
1766      4         -0.1920    2.6600    -1.4120     40.3270  
1767      3          0.4603    4.6660    -0.6670     39.2360  
1768      4         -0.1920    3.5900    -2.7770     38.8010  
1769      3          0.4603    5.5970    -1.2320     40.3430  
1770      4         -0.1920    4.3660     0.6580     39.5170  
1771      4         -0.1920    5.3240    -0.7200     38.0170  
1772      4         -0.1920    4.9340    -1.1760     41.5590  
1773      3          0.4603    6.9320    -0.4410     40.4600  
1774      4         -0.1920    5.8810    -2.5570     40.0560  
1775      3          0.4603    7.8650    -1.0040     41.5690  
1776      4         -0.1920    6.6450     0.8850     40.7450  
1777      4         -0.1920    7.5960    -0.4960     39.2440  
1778      4         -0.1920    7.2050    -0.9480     42.7860  
1779      3          0.4603    9.1960    -0.2130     41.6830  
1780      4         -0.1920    8.1540    -2.3300     41.2860  
1781      3          0.4603    10.1240   -0.7660     42.7780  
1782      4         -0.1920    8.9270     1.1140     41.9760  
1783      4         -0.1920    9.8760    -0.2680     40.4770  
1784      4         -0.1920    9.5140    -0.6950     44.0170  
1785      4         -0.1920    11.2840   -0.0120     42.8180  
1786      4         -0.1920    10.4650   -2.0800     42.5140  
1787      6          0.2952    0.6430    -0.0120     37.6960  
1788      5         -0.4763    2.8260    -0.8450     36.8840  
1789      3          0.4603    20.6170    18.7840    25.3800  
1790      3          0.4603    21.1370    18.2070    26.6720  
1791      5         -0.4763    20.0460    17.9760    24.4600  
1792      4         -0.1920    20.9460    16.8350    26.6560  
1793      3          0.4603    20.4090    18.8230    27.8940  
1794      4         -0.1920    22.4960    18.4620    26.7460  
1795      3          0.4603    20.9100    18.2380    29.2430  
1796      4         -0.1920    19.0510    18.5780    27.7610  
1797      4         -0.1920    20.6120    20.1940    27.8890  
1798      4         -0.1920    20.7050    16.8670    29.2420  
1799      3          0.4603    20.1780    18.8560    30.4690  
1800      4         -0.1920    22.2690    18.4800    29.3590  
1801      3          0.4603    20.6780    18.2700    31.8200  
1802      4         -0.1920    18.8180    18.6150    30.3490  
1803      4         -0.1920    20.3840    20.2270    30.4700  
1804      4         -0.1920    20.4710    16.9010    31.8220  
1805      3          0.4603    19.9460    18.8900    33.0400  
1806      4         -0.1920    22.0370    18.5120    31.9420  
1807      3          0.4603    20.4350    18.3160    34.3820  
1808      4         -0.1920    18.5850    18.6500    32.9410  
1809      4         -0.1920    20.1500    20.2610    33.0620  
1810      4         -0.1920    20.2160    16.9510    34.4380  
1811      4         -0.1920    19.7390    18.9140    35.4170  
1812      4         -0.1920    21.7840    18.5660    34.5580  
1813      6          0.2952    19.7090    18.3240    23.6220  
1814      5         -0.4763    20.7230    19.9810    25.1540  
1815      3          0.4603    12.7500    9.5800     42.1070  
1816      3          0.4603    11.6080    9.9570     41.1980  
1817      5         -0.4763    12.9220    10.2260    43.2810  
1818      4         -0.1920    10.9120    11.0090    41.7700  
1819      3          0.4603    10.6510    8.7590     40.9730  
1820      4         -0.1920    12.1350    10.3820    39.9910  
1821      3          0.4603    9.4520     9.1190     40.0520  
1822      4         -0.1920    10.1760    8.3420     42.2070  
1823      4         -0.1920    11.3670    7.7180     40.4020  
1824      4         -0.1920    8.7400     10.1600    40.6280  
1825      3          0.4603    8.4920     7.9150     39.8270  
1826      4         -0.1920    9.9410     9.5420     38.8270  
1827      3          0.4603    7.2910     8.2740     38.9070  
1828      4         -0.1920    8.0070     7.4910     41.0540  
1829      4         -0.1920    9.2040     6.8740     39.2510  
1830      4         -0.1920    6.5770     9.3130     39.4810  
1831      3          0.4603    6.3360     7.0710     38.6840  
1832      4         -0.1920    7.7740     8.6970     37.6780  
1833      3          0.4603    5.1450     7.4180     37.7740  
1834      4         -0.1920    5.8350     6.6400     39.9020  
1835      4         -0.1920    7.0310     6.0240     38.0990  
1836      4         -0.1920    4.3840     8.4310     38.3290  
1837      4         -0.1920    4.3420     6.3010     37.6230  
1838      4         -0.1920    5.5840     7.8140     36.5230  
1839      6          0.2952    13.6510    10.0040    43.8780  
1840      5         -0.4763    13.5300    8.6970     41.7800  
1841      3          0.4603    14.8190    1.8640     17.7700  
1842      3          0.4603    15.2610    2.8020     16.6760  
1843      5         -0.4763    15.2600    0.5870     17.7850  
1844      4         -0.1920    16.0760    2.1080     15.7960  
1845      3          0.4603    16.0290    4.0170     17.2540  
1846      4         -0.1920    14.1360    3.2290     15.9900  
1847      3          0.4603    16.5130    4.9960     16.1490  
1848      4         -0.1920    17.1240    3.5430     17.9620  
1849      4         -0.1920    15.1970    4.6940     18.1300  
1850      4         -0.1920    17.3450    4.3130     15.2760  
1851      3          0.4603    17.2850    6.2150     16.7310  
1852      4         -0.1920    15.4120    5.4540     15.4430  
1853      3          0.4603    17.7710    7.1960     15.6270  
1854      4         -0.1920    18.3840    5.7560     17.4390  
1855      4         -0.1920    16.4530    6.8990     17.6050  
1856      4         -0.1920    18.6040    6.5160     14.7540  
1857      3          0.4603    18.5400    8.4120     16.2110  
1858      4         -0.1920    16.6730    7.6590     14.9180  
1859      3          0.4603    19.0240    9.3870     15.1230  
1860      4         -0.1920    19.6490    7.9690     16.9150  
1861      4         -0.1920    17.7180    9.1120     17.0790  
1862      4         -0.1920    19.8880    8.7540     14.2480  
1863      4         -0.1920    19.6980    10.4390    15.7190  
1864      4         -0.1920    17.9530    9.8990     14.4130  
1865      6          0.2952    14.9860   -0.0330     18.4760  
1866      5         -0.4763    14.0520    2.2510     18.6400  
1867      3          0.4603    8.5550     21.9250    20.2380  
1868      3          0.4603    7.5660     22.7510    19.4560  
1869      5         -0.4763    8.7770     22.1920    21.5440  
1870      4         -0.1920    7.0530     23.7350    20.2850  
1871      3          0.4603    6.4110     21.8740    18.9090  
1872      4         -0.1920    8.2390     23.3620    18.4110  
1873      3          0.4603    5.3640     22.6980    18.1100  
1874      4         -0.1920    5.7890     21.2540    19.9820  
1875      4         -0.1920    6.9460     20.8970    18.0840  
1876      4         -0.1920    4.8330     23.6740    18.9390  
1877      3          0.4603    4.2050     21.8170    17.5620  
1878      4         -0.1920    6.0000     23.3210    17.0480  
1879      3          0.4603    3.1550     22.6410    16.7640  
1880      4         -0.1920    3.5720     21.1930    18.6260  
1881      4         -0.1920    4.7360     20.8410    16.7320  
1882      4         -0.1920    2.6210     23.6150    17.5910  
1883      3          0.4603    2.0010     21.7580    16.2170  
1884      4         -0.1920    3.7850     23.2640    15.6980  
1885      3          0.4603    0.9580     22.5660    15.4260  
1886      4         -0.1920    1.3510     21.1330    17.2700  
1887      4         -0.1920    2.5150     20.7830    15.3780  
1888      4         -0.1920    0.3750     23.5310    16.2280  
1889      4         -0.1920   -0.0350     21.7150    14.9730  
1890      4         -0.1920    1.5420     23.1790    14.3310  
1891      6          0.2952    9.4100     21.6780    22.0640  
1892      5         -0.4763    9.1690     21.0200    19.6910  
1893      3          0.4603    12.5530    17.3770    20.4850  
1894      3          0.4603    11.9340    16.2740    19.6640  
1895      5         -0.4763    11.7640    18.2390    21.1620  
1896      4         -0.1920    10.5550    16.3840    19.7370  
1897      3          0.4603    12.3750    14.8790    20.1750  
1898      4         -0.1920    12.3200    16.4450    18.3450  
1899      3          0.4603    11.7420    13.7180    19.3590  
1900      4         -0.1920    12.0020    14.7650    21.5060  
1901      4         -0.1920    13.7560    14.7920    20.0940  
1902      4         -0.1920    10.3610    13.8110    19.4430  
1903      3          0.4603    12.1850    12.3190    19.8740  
1904      4         -0.1920    12.1130    13.8500    18.0310  
1905      3          0.4603    11.5510    11.1550    19.0590  
1906      4         -0.1920    11.8150    12.1900    21.2040  
1907      4         -0.1920    13.5660    12.2250    19.7900  
1908      4         -0.1920    10.1710    11.2450    19.1440  
1909      3          0.4603    11.9960    9.7600     19.5750  
1910      4         -0.1920    11.9210    11.2800    17.7300  
1911      3          0.4603    11.3730    8.6040     18.7740  
1912      4         -0.1920    11.6260    9.6120     20.9020  
1913      4         -0.1920    13.3750    9.6470     19.4890  
1914      4         -0.1920    9.9930     8.6370     18.8600  
1915      4         -0.1920    11.8140    7.3980     19.2900  
1916      4         -0.1920    11.7460    8.6730     17.4430  
1917      6          0.2952    12.1390    18.9570    21.6920  
1918      5         -0.4763    13.7680    17.5030    20.5300  
1919      3          0.4603    0.2340     18.0150    35.6140  
1920      3          0.4603    1.0550     18.3270    34.3890  
1921      5         -0.4763    0.5030     18.6330    36.7850  
1922      4         -0.1920    2.0390     19.2400    34.7330  
1923      3          0.4603    0.1740     18.9100    33.2560  
1924      4         -0.1920    1.6670     17.1590    33.9670  
1925      3          0.4603    0.9930     19.2580    31.9830  
1926      4         -0.1920   -0.4480     20.0550    33.7320  
1927      4         -0.1920   -0.8020     17.9820    32.9290  
1928      4         -0.1920    1.9680     20.1860    32.3160  
1929      3          0.4603    0.1070     19.8430    30.8460  
1930      4         -0.1920    1.6160     18.1090    31.5230  
1931      3          0.4603    0.9260     20.1940    29.5710  
1932      4         -0.1920   -0.5180     20.9910    31.3080  
1933      4         -0.1920   -0.8680     18.9160    30.5120  
1934      4         -0.1920    1.8990     21.1230    29.9010  
1935      3          0.4603    0.0390     20.7770    28.4390  
1936      4         -0.1920    1.5500     19.0470    29.1060  
1937      3          0.4603    0.8420     21.1260    27.1740  
1938      4         -0.1920   -0.5870     21.9310    28.8820  
1939      4         -0.1920   -0.9360     19.8560    28.0870  
1940      4         -0.1920    1.8050     22.0780    27.4540  
1941      4         -0.1920   -0.0130     21.6380    26.2140  
1942      4         -0.1920    1.4560     19.9980    26.6570  
1943      6          0.2952   -0.0080     18.4450    37.5840  
1944      5         -0.4763   -0.6700     17.1930    35.5560  
1945      3          0.4603    3.3510     6.9350     30.4020  
1946      3          0.4603    2.9300     8.2000     31.1060  
1947      5         -0.4763    2.4410     5.9700     30.1440  
1948      4         -0.1920    1.5820     8.1120     31.4130  
1949      3          0.4603    3.1850     9.4460     30.2210  
1950      4         -0.1920    3.6450     8.2980     32.2880  
1951      3          0.4603    2.7470     10.7670    30.9110  
1952      4         -0.1920    2.4810     9.2890     29.0360  
1953      4         -0.1920    4.5370     9.5130     29.9250  
1954      4         -0.1920    1.3940     10.6940    31.2050  
1955      3          0.4603    3.0030     12.0170    30.0200  
1956      4         -0.1920    3.4490     10.9060    32.0970  
1957      3          0.4603    2.5640     13.3400    30.7090  
1958      4         -0.1920    2.3020     11.8740    28.8330  
1959      4         -0.1920    4.3560     12.0910    29.7270  
1960      4         -0.1920    1.2110     13.2700    31.0010  
1961      3          0.4603    2.8210     14.5850    29.8180  
1962      4         -0.1920    3.2650     13.4860    31.8960  
1963      3          0.4603    2.3890     15.8990    30.4940  
1964      4         -0.1920    2.1200     14.4630    28.6290  
1965      4         -0.1920    4.1720     14.6790    29.5240  
1966      4         -0.1920    1.0340     15.8830    30.7720  
1967      4         -0.1920    2.6480     16.9580    29.6420  
1968      4         -0.1920    3.0920     16.0990    31.6690  
1969      6          0.2952    2.6890     5.1490     29.6970  
1970      5         -0.4763    4.5170     6.7720     30.0750  
1971      3          0.4603    12.9510    14.4590    33.9480  
1972      3          0.4603    12.2060    13.1560    33.8110  
1973      5         -0.4763    12.8440    15.1840    35.0840  
1974      4         -0.1920    11.4590    12.9470    34.9600  
1975      3          0.4603    13.1810    11.9710    33.5990  
1976      4         -0.1920    11.3390    13.2620    32.7360  
1977      3          0.4603    12.4440    10.6090    33.4700  
1978      4         -0.1920    14.0510    11.9240    34.6770  
1979      4         -0.1920    13.9170    12.2010    32.4480  
1980      4         -0.1920    11.7090    10.3840    34.6230  
1981      3          0.4603    13.4250    9.4200     33.2570  
1982      4         -0.1920    11.5710    10.6730    32.3960  
1983      3          0.4603    12.6890    8.0560     33.1290  
1984      4         -0.1920    14.2990    9.3600     34.3310  
1985      4         -0.1920    14.1590    9.6440     32.1030  
1986      4         -0.1920    11.9560    7.8280     34.2810  
1987      3          0.4603    13.6700    6.8720     32.9150  
1988      4         -0.1920    11.8150    8.1130     32.0540  
1989      3          0.4603    12.9490    5.5180     32.7870  
1990      4         -0.1920    14.5470    6.7920     33.9860  
1991      4         -0.1920    14.4060    7.0760     31.7590  
1992      4         -0.1920    12.2310    5.2370     33.9350  
1993      4         -0.1920    13.8860    4.5170     32.6010  
1994      4         -0.1920    12.0900    5.5220     31.7030  
1995      6          0.2952    13.3110    16.0240    35.1920  
1996      5         -0.4763    13.6450    14.8710    33.0290  
